trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
183,False,"{'a': 0.5, 'e': 0.6404619721322471}",30,18,-14.85850079118909,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
184,False,"{'a': 0.5, 'e': 0.6359482208449655}",20,0,-38.332478200557524,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
185,False,"{'a': 0.5, 'e': 0.6313894572568312}",25,0,-173.1201705252332,"{0: 13, 1: 4, 2: 5, 3: 0, 4: 3}",0
186,False,"{'a': 0.5, 'e': 0.6267848826242812}",25,0,-77.37621062473995,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
187,False,"{'a': 0.5, 'e': 0.6221336650609877}",20,0,-53.95219653607201,"{0: 10, 1: 7, 2: 3, 3: 0, 4: 0}",0
188,False,"{'a': 0.5, 'e': 0.6174349376715507}",25,10,-8.048879604100495,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
189,False,"{'a': 0.5, 'e': 0.6126877965488002}",25,0,-113.77454728501903,"{0: 16, 1: 4, 2: 3, 3: 0, 4: 2}",0
190,False,"{'a': 0.5, 'e': 0.6078912986223416}",25,0,-79.09400518225294,"{0: 15, 1: 3, 2: 6, 3: 1, 4: 0}",1
191,False,"{'a': 0.5, 'e': 0.6030444593446336}",20,0,-23.565665746795847,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
192,False,"{'a': 0.5, 'e': 0.5981462501993674}",30,0,-82.04145426602089,"{0: 22, 1: 1, 2: 6, 3: 0, 4: 1}",0
193,False,"{'a': 0.5, 'e': 0.593195596015204}",20,0,-82.46183087276566,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
194,False,"{'a': 0.5, 'e': 0.5881913720659789}",20,0,-61.90523236185095,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
195,False,"{'a': 0.5, 'e': 0.5831324009362829}",25,0,-109.30241730437447,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 3}",0
196,False,"{'a': 0.5, 'e': 0.5780174491288217}",20,0,-31.59372523096509,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
197,False,"{'a': 0.5, 'e': 0.5728452233870973}",25,0,13.27011312166354,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
198,False,"{'a': 0.5, 'e': 0.5676143667036974}",30,16,-87.51229191989763,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 2}",1
199,False,"{'a': 0.5, 'e': 0.5623234539807352}",20,8,9.067808449253636,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
200,False,"{'a': 0.5, 'e': 0.5569709873047042}",25,5,-49.660509588711506,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",1
201,False,"{'a': 0.5, 'e': 0.5515553907930675}",30,14,-32.51071605911016,"{0: 12, 1: 3, 2: 0, 3: 0, 4: 1}",1
202,False,"{'a': 0.5, 'e': 0.5460750049642134}",30,0,-122.75924125598192,"{0: 20, 1: 2, 2: 6, 3: 0, 4: 2}",0
203,False,"{'a': 0.5, 'e': 0.5405280805758158}",20,3,-8.690789175735295,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
204,False,"{'a': 0.5, 'e': 0.5349127718689924}",25,0,-58.51887176595796,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
205,False,"{'a': 0.5, 'e': 0.5292271291467465}",20,0,-3.8941432172061288,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
206,False,"{'a': 0.5, 'e': 0.5234690906047903}",25,6,-105.92594766228906,"{0: 12, 1: 3, 2: 1, 3: 1, 4: 2}",1
207,False,"{'a': 0.5, 'e': 0.5176364733206629}",25,0,-48.87921503468471,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
208,False,"{'a': 0.5, 'e': 0.5117269632927377}",20,8,-11.403215280983876,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
209,False,"{'a': 0.5, 'e': 0.5057381044038307}",20,11,1.3629659769723443,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.5, 'e': 0.4996672861641103}",30,12,-72.9519072266441,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 2}",1
211,False,"{'a': 0.5, 'e': 0.49351173006423277}",25,0,-32.57610615123121,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
212,False,"{'a': 0.5, 'e': 0.48726847434124443}",20,0,-73.37898591168936,"{0: 15, 1: 1, 2: 1, 3: 2, 4: 1}",0
213,False,"{'a': 0.5, 'e': 0.4809343569257588}",20,0,-29.508226256508184,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
214,False,"{'a': 0.5, 'e': 0.47450599629793316}",20,9,8.924226821292761,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
215,False,"{'a': 0.5, 'e': 0.4679797699301894}",20,3,-24.793964011984187,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 0}",1
216,False,"{'a': 0.5, 'e': 0.4613517899343204}",20,5,10.271692539787123,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
217,False,"{'a': 0.5, 'e': 0.45461787545690846}",20,0,-73.27573638109473,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
218,False,"{'a': 0.5, 'e': 0.4477735212763825}",30,18,-6.693181902591786,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
219,False,"{'a': 0.5, 'e': 0.4408138619429949}",20,11,-5.546242749356999,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
220,False,"{'a': 0.5, 'e': 0.4337336306636066}",35,22,-5.391342484666568,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
221,False,"{'a': 0.5, 'e': 0.42652711195860016}",20,0,-67.61283378467728,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",1
222,False,"{'a': 0.5, 'e': 0.41918808689805476}",35,18,26.117780974892213,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.5, 'e': 0.4117097694445649}",20,0,-45.794321853281495,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
224,False,"{'a': 0.5, 'e': 0.40408473207176815}",30,0,-129.86620303393573,"{0: 21, 1: 1, 2: 5, 3: 1, 4: 2}",0
225,False,"{'a': 0.5, 'e': 0.39630481836482756}",25,0,1.7538803415108195,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
226,False,"{'a': 0.5, 'e': 0.3883610397058051}",20,11,2.5173332192528513,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
227,False,"{'a': 0.5, 'e': 0.38024345235271423}",35,25,8.36722947536192,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.5, 'e': 0.37194101016460507}",20,3,-17.879232932297977,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
229,False,"{'a': 0.5, 'e': 0.36344138680357035}",25,7,6.872787831451074,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
230,False,"{'a': 0.5, 'e': 0.35473075930819686}",30,20,4.42644912793108,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
231,False,"{'a': 0.5, 'e': 0.34579354225956116}",20,0,11.971074319673619,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
232,False,"{'a': 0.5, 'e': 0.33661205801526173}",30,11,13.813024995975226,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
233,False,"{'a': 0.5, 'e': 0.32716612315418225}",20,0,-20.784554723933827,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",1
234,False,"{'a': 0.5, 'e': 0.3174325235464512}",20,0,19.541128385546784,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
235,False,"{'a': 0.5, 'e': 0.30738433904158385}",35,28,11.880276357536031,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.5, 'e': 0.2969900615154936}",25,15,10.698326164342749,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.5, 'e': 0.2862124233115894}",25,8,4.134458420692052,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
238,False,"{'a': 0.5, 'e': 0.27500681061467697}",25,14,22.481537314804196,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.5, 'e': 0.2633190665107293}",30,16,4.7345794046277625,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
240,False,"{'a': 0.5, 'e': 0.2510823696677146}",20,13,10.81198639320464,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.5, 'e': 0.23821266358670792}",20,0,-19.938261780686407,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
242,False,"{'a': 0.5, 'e': 0.2246017176966348}",25,16,-0.574846281891179,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
243,False,"{'a': 0.5, 'e': 0.21010612210089744}",25,17,14.929575874475368,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.5, 'e': 0.19452885831585598}",20,6,10.147863562747142,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
245,False,"{'a': 0.5, 'e': 0.1775862183587779}",20,13,-0.34995690006125724,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
246,False,"{'a': 0.5, 'e': 0.15884268362951018}",25,13,20.51846926500279,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.5, 'e': 0.1375649927889326}",25,10,27.096180662493573,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.5, 'e': 0.11232320879721926}",25,12,24.98410195549553,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.5, 'e': 0.07942529283167557}",30,20,-21.475579846459205,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
250,False,"{'a': 0.5, 'e': 7.825109581173138e-09}",20,5,27.82457598828378,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,10,18.736756210654157,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,13,20.201329018750425,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,8,21.58843980140175,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",30,22,14.23236439811066,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,0,29.472692497517745,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
6,True,"{'a': 0, 'e': 0}",25,13,21.07346601259432,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,16,8.129108223891723,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",25,9,25.358079911555194,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",30,19,15.853830112918558,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",30,20,17.270518970837905,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",20,10,22.44016483488869,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",20,12,11.734331264176463,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",35,22,22.526312448799416,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",25,9,28.333869552999392,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",25,7,26.693617862876057,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",25,19,11.23308066298947,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",25,16,14.591594377020725,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",25,16,17.282574029844724,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",20,0,30.463094760356256,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
20,True,"{'a': 0, 'e': 0}",30,21,15.406981507433333,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0, 'e': 0}",25,11,21.466632350470288,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0, 'e': 0}",25,17,15.019886267215927,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0, 'e': 0}",20,15,11.671544617179906,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0, 'e': 0}",20,15,7.53665747378666,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0, 'e': 0}",20,10,18.880813116250607,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0, 'e': 0}",30,15,23.39640063416126,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0, 'e': 0}",20,7,23.71594368360728,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0, 'e': 0}",20,13,8.92577934111359,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0, 'e': 0}",20,16,8.205194881014112,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0, 'e': 0}",20,9,18.88523539910607,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0, 'e': 0}",25,13,23.699785480855162,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0, 'e': 0}",20,15,5.809112745753817,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0, 'e': 0}",35,22,22.39408114853861,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0, 'e': 0}",20,8,22.655897983438727,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0, 'e': 0}",20,10,14.707397811235094,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0, 'e': 0}",25,17,11.581327546471158,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0, 'e': 0}",25,5,35.71567375806138,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0, 'e': 0}",20,14,9.74415158741127,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,True,"{'a': 0, 'e': 0}",30,20,16.846373738207788,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,True,"{'a': 0, 'e': 0}",20,3,26.118509488094514,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,True,"{'a': 0, 'e': 0}",20,11,14.045089817286684,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,True,"{'a': 0, 'e': 0}",20,3,24.356062735218067,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,True,"{'a': 0, 'e': 0}",30,21,17.235400441778157,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,True,"{'a': 0, 'e': 0}",25,3,38.59386353881435,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,True,"{'a': 0, 'e': 0}",25,13,19.81092062809469,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,True,"{'a': 0, 'e': 0}",35,21,27.62791214617787,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,True,"{'a': 0, 'e': 0}",25,14,18.55727480880557,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,True,"{'a': 0, 'e': 0}",25,6,35.08014613543425,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,True,"{'a': 0, 'e': 0}",20,11,14.98803248904294,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,True,"{'a': 0, 'e': 0}",25,18,13.878621812439441,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
51,True,"{'a': 0, 'e': 0}",25,9,32.16649372346687,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
52,True,"{'a': 0, 'e': 0}",25,11,27.065264683747483,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
53,True,"{'a': 0, 'e': 0}",20,8,21.50111542402526,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,True,"{'a': 0, 'e': 0}",30,17,28.535456112994325,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,True,"{'a': 0, 'e': 0}",20,0,25.60206295601711,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
56,True,"{'a': 0, 'e': 0}",20,9,21.701700673474665,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,True,"{'a': 0, 'e': 0}",30,18,20.744761756542278,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,True,"{'a': 0, 'e': 0}",20,14,13.798230922869827,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,True,"{'a': 0, 'e': 0}",20,6,27.56162495788458,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
60,True,"{'a': 0, 'e': 0}",30,11,31.29769743178756,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
61,True,"{'a': 0, 'e': 0}",25,8,29.7151408130727,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
62,True,"{'a': 0, 'e': 0}",25,13,21.023565646993166,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
63,True,"{'a': 0, 'e': 0}",35,17,33.729209175959355,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,True,"{'a': 0, 'e': 0}",20,16,7.8697810223499625,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
65,True,"{'a': 0, 'e': 0}",25,20,8.909378412456558,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
66,True,"{'a': 0, 'e': 0}",20,6,20.904906930907188,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
67,True,"{'a': 0, 'e': 0}",20,12,14.434733885948019,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
68,True,"{'a': 0, 'e': 0}",20,16,7.6872246660998895,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
69,True,"{'a': 0, 'e': 0}",25,5,29.37975674060789,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
70,True,"{'a': 0, 'e': 0}",30,0,40.52097508867521,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
71,True,"{'a': 0, 'e': 0}",30,19,20.99455038149176,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
72,True,"{'a': 0, 'e': 0}",25,14,18.824967401284997,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
73,True,"{'a': 0, 'e': 0}",20,5,21.96845394131458,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
74,True,"{'a': 0, 'e': 0}",20,9,14.7672618148051,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
75,True,"{'a': 0, 'e': 0}",25,20,7.740715564548845,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
76,True,"{'a': 0, 'e': 0}",30,15,26.301941246215748,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
77,True,"{'a': 0, 'e': 0}",20,3,23.897103869261716,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
78,True,"{'a': 0, 'e': 0}",20,0,33.30688357161951,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
79,True,"{'a': 0, 'e': 0}",25,5,32.59455859119047,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
80,True,"{'a': 0, 'e': 0}",25,18,10.510955974429741,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
81,True,"{'a': 0, 'e': 0}",25,19,10.539383665723875,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,True,"{'a': 0, 'e': 0}",20,0,30.843775440646564,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
83,True,"{'a': 0, 'e': 0}",20,3,25.163503568870695,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
84,True,"{'a': 0, 'e': 0}",30,0,39.920539890451494,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
85,True,"{'a': 0, 'e': 0}",20,12,13.808563755740733,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
86,True,"{'a': 0, 'e': 0}",30,7,38.798444967435664,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
87,True,"{'a': 0, 'e': 0}",20,12,17.99044541390753,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
88,True,"{'a': 0, 'e': 0}",20,0,29.27857279143678,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
89,True,"{'a': 0, 'e': 0}",25,5,29.957044574769068,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,True,"{'a': 0, 'e': 0}",25,18,13.670630513794022,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
91,True,"{'a': 0, 'e': 0}",20,13,13.230192100060155,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,True,"{'a': 0, 'e': 0}",25,12,24.90644525993464,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,True,"{'a': 0, 'e': 0}",25,15,16.98904230299904,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
94,True,"{'a': 0, 'e': 0}",20,0,33.917132832309235,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
95,True,"{'a': 0, 'e': 0}",25,13,22.39384113294412,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
96,True,"{'a': 0, 'e': 0}",20,16,9.935263144060805,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
97,True,"{'a': 0, 'e': 0}",20,10,15.501169770917992,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,True,"{'a': 0, 'e': 0}",30,22,16.195135542980253,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,True,"{'a': 0, 'e': 0}",30,20,18.94506828942418,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
100,True,"{'a': 0, 'e': 0}",20,14,10.947998224291913,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
